,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
154,29540.0,2,2,2,25,0,0,0,0,0,0,26566.0,21709.0,17821.0,18476.0,11029.0,17723.0,2106.0,1632.0,628.0,0.0,0.0,0.0,0
155,230164.0,2,1,2,31,-1,-1,-1,-1,0,-1,158.0,3118.0,-1360.0,2023.0,1371.0,116.0,2078.0,1105.0,162.0,504.0,1289.0,44.0,0
156,224447.0,2,1,2,28,-1,-1,-1,-1,-1,-1,-664.0,1475.0,15406.0,13431.0,6193.0,21715.0,0.0,9789.0,6139.0,2253.0,4737.0,5246.0,0
157,16394.0,1,3,1,49,0,0,0,0,0,-2,10090.0,-565.0,10609.0,1116.0,-302.0,-211.0,497.0,0.0,0.0,767.0,157.0,458.0,0
158,267161.0,2,1,2,29,0,0,-1,-1,-1,-1,16044.0,9431.0,8869.0,1809.0,2706.0,1038.0,3235.0,5177.0,297.0,2257.0,854.0,169.0,0
159,53981.0,2,2,2,29,0,0,0,-1,-1,-1,40696.0,30778.0,33411.0,314.0,23976.0,526.0,4036.0,1132.0,64.0,44144.0,2291.0,485.0,0
160,286119.0,2,2,1,42,0,0,0,0,0,0,9297.0,3732.0,23907.0,17211.0,5028.0,13547.0,3884.0,3213.0,8533.0,6896.0,5786.0,4036.0,0
161,183061.0,2,1,1,27,-2,-2,-2,-2,-2,-2,3307.0,4030.0,-642.0,-1473.0,2044.0,-1026.0,746.0,45.0,0.0,0.0,0.0,0.0,0
162,409351.0,2,1,2,29,-2,-1,-1,0,0,0,-2469.0,2675.0,30095.0,378409.0,357543.0,183422.0,19877.0,15284.0,14593.0,13873.0,5811.0,13808.0,0
163,207493.0,2,1,2,29,0,0,0,0,0,0,186942.0,119743.0,143850.0,158705.0,118965.0,99929.0,7393.0,8731.0,8393.0,6525.0,7761.0,8969.0,0
164,13774.0,1,2,2,25,1,2,0,2,2,2,14215.0,6827.0,2225.0,17055.0,7523.0,21027.0,1838.0,2321.0,0.0,328.0,413.0,229.0,1
165,242902.0,2,1,1,42,-1,-1,-1,-1,-1,-1,2527.0,4375.0,-396.0,16919.0,35.0,3098.0,3662.0,3607.0,9044.0,1449.0,5066.0,5365.0,0
166,133520.0,2,2,2,26,2,2,2,2,2,2,172338.0,153774.0,175453.0,139994.0,99350.0,116849.0,8498.0,4428.0,1370.0,941.0,106.0,744.0,0
167,229530.0,2,2,1,40,0,0,0,0,0,0,88093.0,140312.0,81264.0,69864.0,50387.0,37599.0,6729.0,3512.0,2136.0,2364.0,1421.0,1624.0,0
168,202717.0,2,2,1,48,0,0,0,0,0,0,170490.0,129026.0,143653.0,159067.0,128598.0,115801.0,2995.0,5945.0,4055.0,3609.0,5322.0,5380.0,0
169,395749.0,2,1,1,35,-1,0,-1,-1,-1,0,13487.0,22912.0,2224.0,13507.0,31496.0,81757.0,3428.0,2558.0,6571.0,107715.0,71411.0,5781.0,0
170,79772.0,2,1,2,22,2,0,0,0,0,0,82493.0,61410.0,43772.0,24161.0,41892.0,73748.0,6919.0,2274.0,690.0,2276.0,1019.0,4220.0,1
171,10000.0,2,2,1,42,0,0,0,0,0,0,18730.0,11167.0,7265.0,11254.0,2980.0,17042.0,2741.0,1848.0,3827.0,1628.0,1366.0,2869.0,0
172,358755.0,2,2,1,37,-1,-1,-1,-1,-1,-1,4856.0,8335.0,-1409.0,1526.0,7551.0,7358.0,5153.0,670.0,186.0,14572.0,117338.0,0.0,0
173,205838.0,2,1,1,34,-2,-2,-2,-2,-2,-2,-1889.0,-1499.0,-352.0,1420.0,1432.0,103.0,0.0,298.0,94.0,0.0,0.0,0.0,0
174,257357.0,2,2,1,37,-1,-1,-2,-2,-2,-2,-2402.0,-578.0,-1536.0,-1202.0,-744.0,260.0,1567.0,0.0,0.0,573.0,164.0,199.0,0
175,181393.0,2,1,1,33,-1,-1,-1,-1,-1,-2,785.0,3076.0,18013.0,8794.0,773.0,10333.0,3675.0,8846.0,5089.0,3277.0,3681.0,3142.0,0
176,53201.0,2,2,1,28,0,0,0,0,0,0,29893.0,22352.0,23885.0,31162.0,22630.0,18485.0,3238.0,523.0,1393.0,2096.0,1386.0,0.0,0
177,76780.0,2,2,1,43,2,2,0,2,2,2,49879.0,67512.0,33726.0,40180.0,41411.0,19030.0,4879.0,1063.0,292.0,1836.0,631.0,2220.0,1
178,125559.0,2,2,2,28,1,2,0,0,0,0,55273.0,113436.0,120568.0,49183.0,28557.0,49640.0,71.0,2806.0,3136.0,353.0,2534.0,3179.0,0
179,26215.0,1,2,1,42,-1,2,2,2,2,-2,-1666.0,2800.0,110.0,1259.0,2065.0,-136.0,368.0,467.0,0.0,0.0,47.0,159.0,1
180,10000.0,2,2,2,29,0,0,0,0,0,-2,13989.0,11059.0,11015.0,187.0,1481.0,-447.0,1743.0,238.0,0.0,0.0,84.0,63.0,0
181,215206.0,2,2,2,29,0,0,2,0,0,0,74573.0,89463.0,42058.0,68043.0,74043.0,79414.0,7752.0,227.0,106.0,70571.0,4161.0,4607.0,0
182,177558.0,2,2,1,43,-1,-1,2,0,0,0,12618.0,3666.0,16519.0,13561.0,10768.0,5185.0,7543.0,4014.0,480.0,227.0,1673.0,817.0,0
183,52504.0,2,2,2,25,0,0,0,0,0,0,36816.0,32335.0,27810.0,15911.0,27776.0,44642.0,1472.0,2395.0,2251.0,2837.0,950.0,684.0,0
184,54589.0,2,2,1,45,0,0,0,0,0,0,18007.0,3049.0,18483.0,28490.0,23466.0,18993.0,2866.0,1407.0,400.0,298.0,1602.0,1279.0,0
185,200627.0,2,2,1,35,-1,-1,-1,-1,-1,-1,5525.0,13161.0,-885.0,1201.0,1468.0,205.0,6757.0,1014.0,0.0,1708.0,4448.0,1787.0,0
186,348896.0,2,1,2,29,-1,-1,-1,0,0,0,-3974.0,1355.0,34620.0,37537.0,44129.0,54386.0,206.0,4873.0,13.0,6827.0,2091.0,1263.0,0
187,24821.0,2,1,2,25,-1,-1,-1,-1,-1,-1,600.0,317.0,515.0,526.0,413.0,366.0,571.0,0.0,746.0,0.0,548.0,0.0,0
188,473510.0,2,1,1,42,-1,-1,-2,-2,-2,0,40326.0,20566.0,14211.0,256774.0,229897.0,12773.0,25798.0,23355.0,17082.0,62171.0,13883.0,15963.0,0
189,51511.0,2,2,2,30,0,0,0,-1,-1,0,22187.0,20355.0,17849.0,10675.0,14632.0,21204.0,0.0,2279.0,917.0,6808.0,2189.0,2146.0,0
190,47954.0,2,2,2,26,1,-1,-1,-1,-1,-1,9169.0,8008.0,466.0,10214.0,11825.0,7208.0,0.0,1068.0,0.0,0.0,180.0,244.0,0
191,11780.0,2,2,1,27,1,2,0,0,0,0,25475.0,38584.0,39436.0,25340.0,16318.0,7287.0,2381.0,912.0,115.0,144.0,284.0,0.0,0
192,103535.0,2,2,2,32,2,2,2,0,0,0,47620.0,43030.0,53852.0,81023.0,34354.0,73635.0,1579.0,1264.0,4042.0,1381.0,2506.0,1778.0,1
193,47927.0,2,2,2,28,2,2,2,2,2,2,49382.0,54396.0,73296.0,41790.0,40310.0,55251.0,580.0,1622.0,4284.0,1689.0,2188.0,3282.0,1
194,52531.0,2,2,2,29,0,0,0,0,0,0,39331.0,33792.0,54300.0,20670.0,22522.0,24281.0,2993.0,1410.0,686.0,1791.0,1220.0,445.0,0
195,17950.0,1,2,2,30,1,2,2,2,2,2,11838.0,8162.0,10710.0,29790.0,9464.0,19259.0,7.0,2344.0,919.0,31.0,73.0,0.0,1
196,52602.0,2,2,2,29,0,0,0,0,0,0,38293.0,52634.0,23204.0,47580.0,36290.0,26613.0,5008.0,3657.0,5432.0,2051.0,2842.0,2775.0,0
197,307138.0,2,2,1,41,0,0,0,0,0,0,113430.0,57086.0,58361.0,53752.0,24599.0,14227.0,8699.0,49192.0,1915.0,7390.0,1540.0,1476.0,0
198,156469.0,2,2,2,30,0,0,0,0,0,0,102327.0,70003.0,104220.0,100472.0,59935.0,70567.0,3173.0,4317.0,1866.0,2636.0,3867.0,5577.0,0
199,192030.0,2,1,2,29,0,0,0,-1,-1,-1,197835.0,173410.0,1872.0,46.0,441.0,1409.0,4548.0,2167.0,2877.0,240.0,415.0,1312.0,0
200,42337.0,2,2,1,42,0,0,0,0,0,0,89287.0,104468.0,91308.0,52636.0,65862.0,43202.0,5699.0,2688.0,2001.0,2497.0,1188.0,2817.0,0
201,53967.0,2,2,2,29,1,-1,-1,0,0,-1,11910.0,16215.0,9025.0,8569.0,558.0,1500.0,1209.0,211.0,591.0,0.0,214.0,0.0,0
202,207771.0,2,1,2,26,-1,-1,-1,-1,-1,-1,22999.0,20014.0,486.0,1082.0,2097.0,16272.0,2955.0,986.0,1106.0,59997.0,5268.0,4686.0,0
203,66665.0,2,2,1,33,2,2,2,2,0,0,51901.0,60922.0,42538.0,67498.0,74550.0,90996.0,723.0,5671.0,100.0,2118.0,1961.0,2151.0,1
204,80783.0,2,2,2,31,0,0,0,0,0,0,82717.0,41592.0,57665.0,76969.0,97610.0,70940.0,2852.0,4074.0,3579.0,2030.0,3530.0,1532.0,0
205,27682.0,2,2,2,29,0,0,-1,-1,-1,-1,16416.0,11841.0,678.0,-378.0,-110.0,166.0,4029.0,0.0,596.0,538.0,0.0,0.0,0
206,142126.0,2,1,2,31,0,0,0,0,0,0,59005.0,131842.0,89285.0,73181.0,106024.0,117859.0,4523.0,4112.0,3571.0,4668.0,5458.0,3870.0,0
207,173554.0,2,1,2,32,1,-2,-1,-1,-1,-1,-2388.0,-1291.0,475.0,540.0,-1414.0,79.0,472.0,762.0,0.0,1158.0,319.0,0.0,0
208,29915.0,2,2,2,29,0,0,0,0,0,0,21964.0,21050.0,18270.0,14030.0,2663.0,15348.0,1980.0,2062.0,0.0,382.0,978.0,0.0,0
209,191089.0,2,3,1,43,0,0,0,0,0,0,16123.0,2909.0,-1665.0,12387.0,8099.0,3884.0,1624.0,2026.0,1032.0,824.0,2167.0,2045.0,0
210,36564.0,2,2,2,27,0,0,0,0,-1,-1,10555.0,-6318.0,12266.0,14291.0,12297.0,10473.0,3684.0,1255.0,749.0,433.0,874.0,1706.0,0
211,52707.0,2,2,2,24,0,0,0,0,0,0,93505.0,53755.0,26281.0,51056.0,53574.0,48096.0,2034.0,4602.0,2976.0,1911.0,1210.0,1415.0,0
212,30626.0,1,2,2,30,0,0,0,0,0,-2,8389.0,11253.0,32465.0,622.0,-280.0,-789.0,2134.0,2228.0,212.0,0.0,5.0,121.0,0
213,345875.0,2,1,2,30,-1,-1,0,-1,-1,-1,77601.0,33543.0,85800.0,53107.0,21798.0,16590.0,91307.0,31007.0,24724.0,21005.0,28057.0,22021.0,0
214,208650.0,2,1,2,28,-2,-2,-2,-2,-2,-2,3157.0,334.0,809.0,56.0,199.0,383.0,572.0,641.0,483.0,0.0,315.0,0.0,0
215,258299.0,2,1,1,43,-2,-1,-1,-2,-2,-2,1951.0,2217.0,607.0,1698.0,-856.0,641.0,1206.0,781.0,2147.0,0.0,0.0,0.0,0
216,351487.0,2,1,2,29,0,0,0,0,0,0,205998.0,279367.0,223285.0,313163.0,75226.0,173253.0,9199.0,7126.0,10412.0,6785.0,10575.0,8539.0,0
217,51705.0,2,1,2,31,0,0,0,0,0,0,38868.0,20791.0,44879.0,41375.0,21937.0,48900.0,1542.0,2076.0,1545.0,1300.0,1420.0,2037.0,0
218,404347.0,2,1,2,23,0,-1,-1,-1,-1,-1,47525.0,32875.0,2211.0,928.0,50514.0,15057.0,10463.0,4329.0,42997.0,78163.0,58877.0,3714.0,0
219,16384.0,2,2,2,26,0,0,2,0,0,0,22319.0,1494.0,6734.0,18652.0,503.0,10528.0,722.0,0.0,0.0,0.0,242.0,288.0,0
220,86576.0,2,2,2,29,2,2,2,2,0,0,91886.0,96057.0,83516.0,66971.0,66243.0,50616.0,1602.0,518.0,2703.0,2639.0,2508.0,1558.0,0
221,324674.0,2,1,2,24,-1,-1,-1,-1,-1,-1,1265.0,-633.0,18409.0,5577.0,7968.0,12821.0,2794.0,22661.0,19171.0,12929.0,1233.0,14617.0,0
222,330560.0,1,1,2,29,0,0,0,0,0,0,277876.0,608001.0,345906.0,233121.0,403376.0,297731.0,14306.0,10109.0,12628.0,16981.0,12930.0,17911.0,0
223,209112.0,2,1,2,26,-1,-1,-2,-2,-1,-1,-42.0,-1604.0,-147.0,830.0,-1310.0,-1153.0,114.0,0.0,0.0,0.0,276.0,0.0,0
224,194696.0,2,1,2,32,-2,-2,-2,-2,-2,-2,-2894.0,-777.0,2187.0,-3064.0,1722.0,1263.0,390.0,242.0,311.0,0.0,237.0,0.0,0
225,84214.0,2,2,1,26,0,0,0,0,0,0,74549.0,81341.0,89129.0,83226.0,39571.0,33650.0,2168.0,684.0,972.0,2653.0,75.0,2020.0,0
226,454231.0,2,1,1,35,-1,-1,-1,-1,-1,-1,6987.0,32594.0,11501.0,9398.0,5795.0,3682.0,20524.0,13966.0,9661.0,13746.0,9967.0,8321.0,0
227,48546.0,2,2,1,39,0,0,0,0,0,0,18142.0,45771.0,33526.0,25064.0,26316.0,5908.0,2760.0,2881.0,2689.0,0.0,110.0,521.0,0
228,84723.0,2,2,2,22,0,0,0,0,0,0,68304.0,77824.0,88533.0,48431.0,46722.0,25474.0,4249.0,3786.0,2307.0,1187.0,1524.0,969.0,0
229,79456.0,2,1,2,24,0,0,2,2,-2,2,64322.0,45346.0,76675.0,-1691.0,-1117.0,-191.0,3714.0,0.0,909.0,98.0,295.0,0.0,0
230,46756.0,2,2,1,37,1,2,2,2,2,2,29841.0,54204.0,30074.0,43378.0,57664.0,42089.0,0.0,252.0,393.0,35.0,338.0,328.0,1
231,194801.0,2,2,1,26,-1,-1,-1,-1,-1,-1,-2018.0,3131.0,898.0,157.0,1931.0,8484.0,1108.0,378.0,586.0,106.0,157.0,0.0,0
232,337020.0,2,1,2,28,-2,-2,-1,0,0,0,2707.0,1651.0,42525.0,26441.0,20447.0,29463.0,8402.0,17349.0,13907.0,9237.0,4901.0,7876.0,0
233,55732.0,2,1,2,27,1,-2,-1,-1,-1,-1,16226.0,14021.0,16897.0,22562.0,16661.0,12892.0,0.0,26599.0,0.0,491.0,62.0,273.0,0
234,242777.0,2,2,1,36,0,0,0,0,0,0,146376.0,169766.0,156795.0,164768.0,143120.0,127443.0,9941.0,7858.0,5942.0,7491.0,5315.0,6716.0,0
235,99188.0,2,2,2,28,0,0,0,0,0,0,78199.0,152491.0,76675.0,115753.0,47463.0,72433.0,7273.0,1492.0,2741.0,3000.0,6057.0,6357.0,0
236,49851.0,2,2,2,26,1,2,0,0,0,0,57051.0,26980.0,89901.0,46805.0,48827.0,44024.0,0.0,2257.0,1980.0,1954.0,1255.0,1866.0,0
237,51633.0,2,2,2,28,0,0,0,0,0,-1,72380.0,67414.0,76448.0,33247.0,2657.0,-82.0,2789.0,3289.0,0.0,0.0,377.0,552.0,0
238,56153.0,2,2,2,23,0,0,0,-1,-1,0,50910.0,37945.0,32465.0,53916.0,60255.0,39365.0,2478.0,608.0,0.0,59421.0,1068.0,0.0,0
239,164896.0,2,1,2,26,0,0,-1,0,0,0,12188.0,14604.0,4861.0,25731.0,16335.0,34159.0,3471.0,1475.0,1768.0,6738.0,6739.0,4011.0,0
240,23287.0,2,2,2,25,0,0,0,0,0,0,3618.0,29986.0,5574.0,10917.0,8946.0,15713.0,610.0,1336.0,0.0,0.0,431.0,563.0,0
241,156644.0,2,2,2,29,0,2,2,2,-1,-1,122378.0,118706.0,113064.0,107060.0,6602.0,1109.0,56395.0,93779.0,57.0,122.0,0.0,159.0,0
242,55276.0,2,1,2,27,0,-1,-1,-1,-1,0,14569.0,-1497.0,-752.0,692.0,7883.0,20761.0,454.0,0.0,345.0,67239.0,1155.0,158.0,0
243,50098.0,2,2,2,32,2,0,2,2,2,2,21801.0,2134.0,37948.0,28636.0,46664.0,22575.0,2043.0,2122.0,324.0,60732.0,0.0,0.0,1
244,184966.0,2,1,2,31,-1,-1,-1,-1,-1,-1,-1125.0,22431.0,6387.0,3099.0,-72.0,592.0,10044.0,8145.0,321.0,23.0,46.0,0.0,0
245,235817.0,2,1,2,26,-2,-2,-2,-2,-2,-2,-55.0,752.0,10636.0,11594.0,1674.0,3302.0,1650.0,8198.0,4123.0,0.0,147.0,0.0,0
246,81586.0,2,1,2,27,0,-1,0,0,0,0,1110.0,2687.0,1554.0,18673.0,47247.0,48533.0,1813.0,2056.0,2621.0,2225.0,2061.0,1302.0,0
247,271236.0,2,1,2,29,0,0,0,0,0,0,30439.0,10172.0,133765.0,141999.0,208595.0,94387.0,8657.0,8315.0,6986.0,8346.0,11344.0,7031.0,0
248,209258.0,2,1,2,29,1,-2,-1,-1,0,-2,159.0,2030.0,4232.0,26905.0,10037.0,869.0,45.0,19354.0,119.0,399.0,182.0,266.0,0
249,254630.0,2,1,1,38,-2,-1,-1,-1,-2,-2,3053.0,2002.0,2651.0,937.0,-518.0,-210.0,2175.0,2807.0,1316.0,2869.0,981.0,740.0,0
250,21717.0,2,2,2,24,2,2,2,2,2,2,8668.0,16996.0,6913.0,26052.0,23655.0,27185.0,123.0,24.0,0.0,135.0,134.0,0.0,1
251,79916.0,2,2,1,39,0,0,0,0,0,0,52797.0,100546.0,66153.0,55493.0,59146.0,70927.0,2934.0,672.0,2982.0,1838.0,63.0,559.0,0
252,15429.0,1,3,1,51,2,2,2,2,2,2,27093.0,12398.0,37524.0,2537.0,7118.0,2839.0,619.0,1146.0,465.0,29.0,0.0,196.0,1
253,19980.0,1,2,2,29,0,0,0,0,0,0,4366.0,3437.0,27384.0,-1283.0,1430.0,16317.0,673.0,813.0,99.0,530.0,0.0,0.0,0
254,79759.0,2,2,1,27,0,0,0,0,0,0,53350.0,60743.0,46440.0,45308.0,39023.0,41909.0,0.0,1994.0,2382.0,975.0,1433.0,1587.0,0
255,232647.0,2,2,1,34,-1,-1,-1,-1,-1,-1,1747.0,940.0,966.0,2788.0,-1764.0,2678.0,1135.0,1212.0,660.0,89.0,1057.0,0.0,0
256,86031.0,2,2,1,45,0,0,0,2,2,2,75625.0,92239.0,58794.0,86852.0,59244.0,49953.0,5731.0,9241.0,0.0,314.0,306.0,455.0,0
257,208473.0,2,1,1,43,1,-2,-2,-1,-2,-2,-1964.0,2275.0,-1543.0,-1156.0,-953.0,-624.0,0.0,899.0,153.0,401.0,0.0,341.0,0
258,348421.0,2,1,1,44,-1,-1,-1,-2,-2,-2,7940.0,16112.0,15499.0,7412.0,4468.0,2050.0,10982.0,11197.0,18022.0,13691.0,7082.0,13523.0,0
259,243955.0,2,1,1,37,1,-2,-2,-1,-1,-1,132.0,-472.0,-400.0,3146.0,2581.0,2166.0,970.0,0.0,449.0,89.0,42.0,241.0,0
260,49925.0,1,3,1,51,1,2,2,-2,-2,-2,8731.0,9812.0,20402.0,-1724.0,-1259.0,-880.0,3480.0,0.0,0.0,597.0,0.0,543.0,0
261,174876.0,2,2,1,44,2,0,2,2,0,0,198140.0,193578.0,234725.0,157622.0,154978.0,148111.0,10502.0,6347.0,7179.0,4239.0,5272.0,5923.0,1
262,204196.0,2,1,2,28,-2,-2,-2,-2,-2,-2,150.0,3693.0,279.0,135.0,2656.0,3995.0,858.0,1250.0,582.0,0.0,83.0,286.0,0
263,227784.0,2,1,2,25,-1,-1,-1,-1,-1,-1,2172.0,1894.0,-4143.0,2731.0,-2878.0,372.0,225.0,1222.0,321.0,221.0,0.0,0.0,0
264,178395.0,2,1,2,28,-1,-1,-1,-1,-1,-1,1759.0,1468.0,-1527.0,605.0,1794.0,-2362.0,393.0,170.0,880.0,2946.0,4775.0,3601.0,0
265,52342.0,2,2,1,31,0,0,0,0,0,0,20128.0,9718.0,37172.0,30865.0,26705.0,51227.0,1762.0,1372.0,2787.0,2955.0,2648.0,1385.0,0
266,186854.0,2,1,1,30,-1,-1,-2,-2,-2,-2,2412.0,4098.0,1662.0,464.0,26.0,7946.0,0.0,0.0,0.0,0.0,0.0,0.0,0
267,55221.0,2,2,2,23,0,0,0,-1,-1,0,84807.0,34188.0,141.0,757.0,41136.0,33281.0,1718.0,726.0,0.0,93991.0,62482.0,173.0,0
268,42011.0,2,2,2,27,0,0,0,0,0,0,34278.0,37461.0,49995.0,24032.0,35072.0,27408.0,2721.0,1145.0,1058.0,203.0,493.0,84.0,0
269,73362.0,2,3,1,48,0,0,0,0,0,0,67977.0,115172.0,45154.0,93824.0,79074.0,53313.0,4601.0,3798.0,2179.0,1981.0,1490.0,1881.0,0
270,56680.0,2,2,2,32,1,2,0,0,0,0,11773.0,30869.0,50918.0,32959.0,27344.0,24499.0,975.0,1347.0,1304.0,2477.0,2401.0,2658.0,0
271,12770.0,2,2,1,56,0,0,0,2,2,2,8055.0,14534.0,63730.0,13771.0,13235.0,25272.0,333.0,566.0,3163.0,68.0,2353.0,675.0,1
272,17616.0,2,1,2,26,0,0,0,0,0,0,17292.0,12345.0,7354.0,11374.0,9852.0,15138.0,506.0,4261.0,556.0,0.0,2554.0,614.0,0
273,193438.0,2,1,2,28,1,-1,-1,-1,-1,-1,1493.0,1646.0,-2077.0,11879.0,3939.0,764.0,0.0,0.0,328.0,0.0,178.0,22.0,0
274,12231.0,2,1,2,26,0,0,-1,-1,-1,-1,12580.0,4206.0,3019.0,677.0,812.0,589.0,723.0,516.0,788.0,2992.0,833.0,514.0,0
275,28652.0,1,2,2,29,2,2,2,-2,-2,-2,29402.0,28305.0,30.0,-202.0,1309.0,15116.0,0.0,0.0,140.0,55.0,172.0,149.0,0
276,194350.0,2,1,2,30,0,0,0,0,0,0,45341.0,34213.0,18361.0,17850.0,21836.0,22430.0,4897.0,5824.0,4447.0,5543.0,7545.0,5533.0,0
277,207653.0,2,1,2,30,1,-2,-1,-1,-1,-1,-656.0,1067.0,746.0,360.0,-685.0,1414.0,7.0,826.0,79.0,417.0,939.0,171.0,0
278,210144.0,2,2,1,24,0,0,0,0,0,0,194054.0,118575.0,172370.0,111968.0,77462.0,48064.0,8158.0,7392.0,7246.0,4120.0,3790.0,3642.0,0
279,220525.0,2,1,2,29,-1,-1,-1,-1,-2,-2,16547.0,9827.0,17494.0,26.0,-369.0,1415.0,9352.0,2985.0,0.0,506.0,0.0,404.0,0
280,227091.0,2,1,2,31,0,0,0,0,0,0,83154.0,89938.0,70452.0,73817.0,77553.0,84173.0,5068.0,4547.0,2436.0,5270.0,4174.0,6238.0,0
281,302148.0,2,1,2,27,-2,-1,-2,-1,-1,0,11194.0,11347.0,19130.0,16429.0,396553.0,171374.0,19291.0,15487.0,15179.0,19993.0,9817.0,10875.0,0
282,203574.0,2,2,1,30,0,0,0,0,0,0,66290.0,118722.0,104829.0,151709.0,100336.0,59210.0,7568.0,6368.0,3491.0,8592.0,7190.0,7252.0,0
283,56062.0,2,2,2,29,1,-2,-2,-2,-2,-2,-3547.0,4089.0,498.0,-2176.0,1948.0,-1049.0,1724.0,0.0,130.0,0.0,49.0,0.0,0
284,189730.0,2,3,1,55,-1,-1,-1,-1,-1,-1,3009.0,-899.0,1413.0,997.0,1142.0,-455.0,556.0,237.0,0.0,57.0,1922.0,0.0,0
285,195460.0,2,1,2,29,-1,-1,-1,-1,-1,-1,741.0,19066.0,10358.0,774.0,-79.0,-267.0,8931.0,6593.0,2259.0,77.0,439.0,4729.0,0
286,54526.0,2,2,2,25,0,0,0,0,0,0,61165.0,41844.0,36483.0,26861.0,34445.0,55528.0,1271.0,2374.0,1847.0,1297.0,1317.0,1674.0,0
287,45231.0,1,3,1,44,1,2,2,3,2,2,37251.0,40233.0,1452.0,2764.0,5459.0,22418.0,1203.0,0.0,0.0,305.0,133.0,67.0,1
288,326438.0,2,1,1,42,-1,-1,-1,-1,-1,-1,26559.0,70422.0,65857.0,34408.0,1093.0,17232.0,17795.0,27147.0,7247.0,4019.0,11527.0,25319.0,0
289,119950.0,2,3,1,53,0,0,0,0,0,0,61033.0,50285.0,100976.0,47462.0,68072.0,79112.0,3411.0,3350.0,2119.0,1781.0,5149.0,2255.0,0
290,13413.0,2,2,2,25,1,2,2,2,3,2,9678.0,16348.0,14751.0,14733.0,18778.0,16630.0,400.0,1573.0,0.0,306.0,247.0,526.0,1
291,215837.0,2,1,1,42,-1,-1,-1,-1,-2,-2,79.0,1395.0,-357.0,-508.0,335.0,-621.0,546.0,934.0,0.0,312.0,0.0,485.0,0
292,191906.0,2,2,1,41,0,0,0,0,0,0,207612.0,236917.0,198454.0,117068.0,162189.0,85802.0,9197.0,149437.0,7073.0,7745.0,6207.0,5270.0,0
293,175391.0,2,1,2,27,0,0,0,0,0,0,53427.0,45242.0,60456.0,40995.0,45570.0,65001.0,3672.0,4391.0,2289.0,1487.0,2402.0,1565.0,0
294,196405.0,2,1,2,29,0,0,0,0,0,0,8615.0,18580.0,33430.0,-980.0,10148.0,13575.0,1295.0,4467.0,1106.0,2517.0,6099.0,1157.0,0
295,201629.0,1,1,1,39,0,0,0,0,0,-1,167440.0,217320.0,195405.0,131709.0,162052.0,120431.0,4975.0,10039.0,3091.0,7316.0,14058.0,4098.0,0
296,386136.0,2,1,1,35,0,0,-1,-1,0,0,7337.0,15468.0,21130.0,116655.0,85455.0,119678.0,9656.0,7335.0,7120.0,77855.0,61240.0,5487.0,0
297,49806.0,2,2,1,25,2,2,2,2,0,0,44123.0,26108.0,11712.0,28895.0,23241.0,29384.0,2735.0,868.0,4240.0,2074.0,142.0,1262.0,1
298,224193.0,2,1,2,29,1,-2,-2,-2,-2,-2,2136.0,2938.0,-296.0,-1683.0,-945.0,-508.0,184.0,0.0,0.0,0.0,0.0,0.0,0
299,48506.0,2,2,2,24,1,2,0,0,0,0,25483.0,42374.0,17983.0,40247.0,39315.0,38750.0,4447.0,1789.0,1496.0,1188.0,1424.0,1758.0,0
300,89439.0,1,2,2,29,1,2,3,-2,-2,-2,2679.0,19266.0,66732.0,-153.0,241.0,868.0,2787.0,1000.0,0.0,0.0,0.0,0.0,1
301,49114.0,2,2,1,30,2,2,2,2,2,2,48610.0,37010.0,18719.0,49335.0,53796.0,29344.0,2935.0,993.0,1045.0,0.0,63.0,0.0,1
302,423199.0,2,1,1,47,-1,-1,-1,-1,-1,-1,2123.0,3459.0,15682.0,12121.0,6913.0,14436.0,1512.0,8952.0,5979.0,5782.0,3135.0,3289.0,0
303,50021.0,2,2,2,24,0,0,0,0,0,0,34633.0,13712.0,30936.0,35269.0,31060.0,39275.0,0.0,131.0,1803.0,1932.0,819.0,2711.0,0
304,350463.0,2,1,2,29,-1,-1,-1,-1,-1,-1,411757.0,338569.0,374241.0,186807.0,264770.0,21266.0,83768.0,23648.0,11010.0,14287.0,16853.0,22796.0,0
305,176215.0,2,2,2,29,0,0,0,0,0,0,89424.0,91946.0,80018.0,74902.0,43117.0,64984.0,4546.0,3167.0,2476.0,1363.0,1568.0,2827.0,0
306,380134.0,1,1,1,35,0,0,0,0,0,0,559795.0,259857.0,401359.0,604399.0,213091.0,160916.0,23824.0,18550.0,16925.0,9696.0,22788.0,10486.0,0
307,21575.0,2,2,1,32,0,0,0,0,2,2,-4962.0,12912.0,15604.0,22859.0,13303.0,19168.0,1800.0,1220.0,696.0,905.0,87.0,375.0,0
308,361019.0,2,2,1,38,-1,0,0,0,0,0,13731.0,3035.0,49136.0,33625.0,24235.0,47679.0,3923.0,2391.0,1573.0,3907.0,2759.0,1702.0,0
309,208793.0,2,1,2,26,-2,-2,-2,-2,-2,-2,-1115.0,-1304.0,1569.0,5.0,260.0,2873.0,0.0,1775.0,265.0,0.0,1187.0,581.0,0
